 Time;Temp;RPM;COUNTER;BearingDE;BearingNDE;Unbal;Misal;Losenes 
2019-03-26-16:28:29; 26.5;0.0;0.0;0.5099709;0.5099709;0.06471673;0.0;0.0
2019-03-26-16:28:49; 26.5;0.0;0.0;0.8260082;0.8260082;0.03819396;0.0;0.0
2019-03-26-16:29:09; 26.5;0.0;0.0;0.8654488;0.8654488;0.0580556;0.0;0.0
2019-03-26-16:29:29; 26.5;0.0;0.0;0.8894508;0.8894508;0.05952855;0.0;0.0
2019-03-26-16:29:50; 26.5;0.0;0.0;0.9255863;0.9255863;0.02828956;0.0;0.0
2019-03-26-16:30:10; 26.5;0.0;0.0;0.8527803;0.8527803;0.05605602;0.0;0.0
2019-03-26-16:30:30; 26.5;0.0;0.0;0.9405047;0.9405047;0.05036813;0.0;0.0
2019-03-26-16:30:50; 26.5;0.0;0.0;0.7846915;0.7846915;0.06614404;0.0;0.0
2019-03-26-16:31:10; 26.5;0.0;0.0;1.12722;1.12722;0.04468205;0.0;0.0
2019-03-26-16:31:31; 26.5;0.0;0.0;0.8915491;0.8915491;0.02692926;0.0;0.0
2019-03-26-16:31:51; 26.5;0.0;0.0;0.7813503;0.7813503;0.0425837;0.0;0.0
2019-03-26-16:32:11; 26.5;0.0;0.0;0.9333012;0.9333012;0.04686595;0.0;0.0
2019-03-26-16:32:31; 26.5;0.0;0.0;0.7372214;0.7372214;0.07516197;0.0;0.0
2019-03-26-16:32:51; 26.5;0.0;0.0;1.035191;1.035191;0.05086265;0.0;0.0
2019-03-26-16:33:12; 26.5;0.0;0.0;1.012463;1.012463;0.03837375;0.0;0.0
2019-03-26-16:33:32; 26.5;0.0;0.0;0.8838713;0.8838713;0.02742379;0.0;0.0
2019-03-26-16:33:52; 26.5;0.0;0.0;0.8561641;0.8561641;0.03226766;0.0;0.0
2019-03-26-16:34:12; 26.5;0.0;0.0;0.8730696;0.8730696;0.080796;0.0;0.0
2019-03-26-16:34:33; 26.5;0.0;0.0;0.8785874;0.8785874;0.09449979;0.0;0.0
2019-03-26-16:34:53; 26.5;0.0;0.0;0.7655859;0.7655859;0.02828045;0.0;0.0
2019-03-26-16:35:13; 26.5;0.0;0.0;0.7737147;0.7737147;0.04738568;0.0;0.0
2019-03-26-16:35:33; 26.5;0.0;0.0;0.7523741;0.7523741;0.03794833;0.0;0.0
2019-03-26-16:35:53; 26.5;0.0;0.0;0.8385216;0.8385216;0.04192792;0.0;0.0
2019-03-26-16:36:14; 26.5;0.0;0.0;0.7800485;0.7800485;0.06081014;0.0;0.0
2019-03-26-16:36:34; 26.5;0.0;0.0;0.9464104;0.9464104;0.07803773;0.0;0.0
2019-03-26-16:36:54; 26.5;0.0;0.0;0.9985191;0.9985191;0.04321324;0.0;0.0
2019-03-26-16:37:14; 26.5;0.0;0.0;0.8314957;0.8314957;0.03550944;0.0;0.0
2019-03-26-16:37:34; 26.5;0.0;0.0;0.7074384;0.7074384;0.05188313;0.0;0.0
2019-03-26-16:37:55; 26.5;0.0;0.0;0.6929953;0.6929953;0.02316242;0.0;0.0
2019-03-26-16:38:15; 26.5;0.0;0.0;0.8019868;0.8019868;0.03916839;0.0;0.0
2019-03-26-16:38:35; 26.5;0.0;0.0;0.7303817;0.7303817;0.08155816;0.0;0.0
2019-03-26-16:38:55; 26.5;0.0;0.0;0.6273228;0.6273228;0.01971788;0.0;0.0
2019-03-26-16:39:16; 26.5;0.0;0.0;0.8287596;0.8287596;0.02545042;0.0;0.0
2019-03-26-16:39:36; 26.5;0.0;0.0;0.7967204;0.7967204;0.04523509;0.0;0.0
2019-03-26-16:39:56; 26.5;0.0;0.0;0.8211724;0.8211724;0.04261425;0.0;0.0
2019-03-26-16:40:16; 26.5;0.0;0.0;0.8240819;0.8240819;0.06476332;0.0;0.0
2019-03-26-16:40:36; 26.5;0.0;0.0;0.7976669;0.7976669;0.03629834;0.0;0.0
2019-03-26-16:40:57; 26.5;0.0;0.0;1.057197;1.057197;0.05350807;0.0;0.0
2019-03-26-16:41:17; 26.5;0.0;0.0;0.942561;0.942561;0.0615838;0.0;0.0
2019-03-26-16:41:37; 26.5;0.0;0.0;0.9471991;0.9471991;0.07222722;0.0;0.0
2019-03-26-16:41:57; 26.5;0.0;0.0;0.6970753;0.6970753;0.04489963;0.0;0.0
2019-03-26-16:42:18; 26.5;0.0;0.0;0.9032547;0.9032547;0.02706596;0.0;0.0
2019-03-26-16:42:38; 26.5;0.0;0.0;0.9330857;0.9330857;0.05847517;0.0;0.0
2019-03-26-16:42:58; 26.5;0.0;0.0;0.7724624;0.7724624;0.04314522;0.0;0.0
2019-03-26-16:43:18; 26.5;0.0;0.0;0.8990599;0.8990599;0.06212583;0.0;0.0
2019-03-26-16:43:38; 26.5;0.0;0.0;0.9231905;0.9231905;0.04878318;0.0;0.0
2019-03-26-16:43:59; 26.5;0.0;0.0;1.112511;1.112511;0.03693988;0.0;0.0
2019-03-26-16:44:19; 26.5;0.0;0.0;0.8691748;0.8691748;0.02566485;0.0;0.0
2019-03-26-16:44:39; 26.5;0.0;0.0;0.9052069;0.9052069;0.04071554;0.0;0.0
2019-03-26-16:44:59; 26.5;0.0;0.0;0.9296679;0.9296679;0.06484813;0.0;0.0
2019-03-26-16:45:19; 26.5;0.0;0.0;1.035552;1.035552;0.07378463;0.0;0.0
2019-03-26-16:45:40; 26.5;0.0;0.0;0.7526655;0.7526655;0.04362533;0.0;0.0
2019-03-26-16:46:00; 26.5;0.0;0.0;1.012968;1.012968;0.04167726;0.0;0.0
2019-03-26-16:46:20; 26.5;0.0;0.0;0.942126;0.942126;0.03452798;0.0;0.0
2019-03-26-16:46:40; 26.5;0.0;0.0;0.8699086;0.8699086;0.03944966;0.0;0.0
2019-03-26-16:47:00; 26.5;0.0;0.0;0.8926598;0.8926598;0.0697963;0.0;0.0
2019-03-26-16:47:21; 26.5;0.0;0.0;0.9229196;0.9229196;0.06094484;0.0;0.0
2019-03-26-16:47:41; 26.5;0.0;0.0;0.8238459;0.8238459;0.04938364;0.0;0.0
2019-03-26-16:48:01; 26.4;0.0;0.0;1.074807;1.074807;0.02183511;0.0;0.0
2019-03-26-16:48:21; 26.4;0.0;0.0;0.8189185;0.8189185;0.05267812;0.0;0.0
2019-03-26-16:48:41; 26.4;0.0;0.0;1.011259;1.011259;0.05715882;0.0;0.0
2019-03-26-16:49:02; 26.4;0.0;0.0;0.8595549;0.8595549;0.09956296;0.0;0.0
2019-03-26-16:49:22; 26.4;0.0;0.0;0.8343144;0.8343144;0.07068357;0.0;0.0
2019-03-26-16:49:42; 26.4;0.0;0.0;1.114542;1.114542;0.02648873;0.0;0.0
2019-03-26-16:50:02; 26.4;0.0;0.0;0.8525916;0.8525916;0.04688745;0.0;0.0
2019-03-26-16:50:23; 26.4;0.0;0.0;0.7980573;0.7980573;0.013681272;0.0;0.0
2019-03-26-16:50:43; 26.4;0.0;0.0;0.7461021;0.7461021;0.03947337;0.0;0.0
2019-03-26-16:51:03; 26.4;0.0;0.0;0.7446882;0.7446882;0.0525329;0.0;0.0
2019-03-26-16:51:23; 26.4;0.0;0.0;0.8104244;0.8104244;0.0281602;0.0;0.0
2019-03-26-16:51:43; 26.4;0.0;0.0;0.9317762;0.9317762;0.03177227;0.0;0.0
2019-03-26-16:52:04; 26.4;0.0;0.0;0.8366844;0.8366844;0.04556002;0.0;0.0
2019-03-26-16:52:24; 26.4;0.0;0.0;1.128402;1.128402;0.02737272;0.0;0.0
2019-03-26-16:52:44; 26.4;0.0;0.0;0.97361;0.97361;0.06274387;0.0;0.0
2019-03-26-16:53:04; 26.4;0.0;0.0;0.8921006;0.8921006;0.02757419;0.0;0.0
2019-03-26-16:53:24; 26.4;0.0;0.0;0.9431204;0.9431204;0.08652505;0.0;0.0
2019-03-26-16:53:45; 26.4;0.0;0.0;0.8813324;0.8813324;0.06736966;0.0;0.0
2019-03-26-16:54:05; 26.4;0.0;0.0;0.7109965;0.7109965;0.03774062;0.0;0.0
2019-03-26-16:54:25; 26.4;0.0;0.0;0.8219877;0.8219877;0.04324644;0.0;0.0
2019-03-26-16:54:45; 26.4;0.0;0.0;0.7608142;0.7608142;0.05380849;0.0;0.0
2019-03-26-16:55:06; 26.4;0.0;0.0;0.6506507;0.6506507;0.05821282;0.0;0.0
2019-03-26-16:55:26; 26.4;0.0;0.0;0.8327286;0.8327286;0.0408269;0.0;0.0
2019-03-26-16:55:46; 26.4;0.0;0.0;0.8820381;0.8820381;0.06922598;0.0;0.0
2019-03-26-16:56:06; 26.4;0.0;0.0;0.9504508;0.9504508;0.04398657;0.0;0.0
2019-03-26-16:56:26; 26.4;0.0;0.0;0.8503739;0.8503739;0.04726761;0.0;0.0
2019-03-26-16:56:47; 26.4;0.0;0.0;0.7416054;0.7416054;0.0555077;0.0;0.0
2019-03-26-16:57:07; 26.4;0.0;0.0;0.7420317;0.7420317;0.05152849;0.0;0.0
2019-03-26-16:57:27; 26.4;0.0;0.0;0.8700776;0.8700776;0.03435481;0.0;0.0
2019-03-26-16:57:47; 26.4;0.0;0.0;0.7933557;0.7933557;0.06117524;0.0;0.0
2019-03-26-16:58:07; 26.4;0.0;0.0;0.8399934;0.8399934;0.04889918;0.0;0.0
2019-03-26-16:58:28; 26.4;0.0;0.0;0.8574709;0.8574709;0.06677529;0.0;0.0
2019-03-26-16:58:48; 26.4;0.0;0.0;0.730322;0.730322;0.07566902;0.0;0.0
2019-03-26-16:59:08; 26.4;0.0;0.0;0.9378079;0.9378079;0.05522761;0.0;0.0
2019-03-26-16:59:28; 26.4;0.0;0.0;0.7736244;0.7736244;0.03644837;0.0;0.0
2019-03-26-16:59:48; 26.4;0.0;0.0;0.7612625;0.7612625;0.0703211;0.0;0.0
2019-03-26-17:00:09; 26.4;0.0;0.0;0.854898;0.854898;0.04977756;0.0;0.0
2019-03-26-17:00:29; 26.4;0.0;0.0;0.9526137;0.9526137;0.06224367;0.0;0.0
2019-03-26-17:00:49; 26.4;0.0;0.0;0.7458641;0.7458641;0.04599114;0.0;0.0
2019-03-26-17:01:09; 26.4;0.0;0.0;0.854268;0.854268;0.02047704;0.0;0.0
2019-03-26-17:01:30; 26.4;0.0;0.0;0.9971485;0.9971485;0.06021428;0.0;0.0
2019-03-26-17:01:50; 26.4;0.0;0.0;0.7376428;0.7376428;0.0903098;0.0;0.0
2019-03-26-17:02:10; 26.4;0.0;0.0;0.6106221;0.6106221;0.02819915;0.0;0.0
2019-03-26-17:02:30; 26.4;0.0;0.0;0.9395262;0.9395262;0.02403841;0.0;0.0
2019-03-26-17:02:50; 26.4;0.0;0.0;0.6856826;0.6856826;0.06071711;0.0;0.0
2019-03-26-17:03:11; 26.4;0.0;0.0;0.9711521;0.9711521;0.05896987;0.0;0.0
2019-03-26-17:03:31; 26.4;0.0;0.0;0.8940648;0.8940648;0.04195035;0.0;0.0
2019-03-26-17:03:51; 26.4;0.0;0.0;0.6935427;0.6935427;0.04997595;0.0;0.0
2019-03-26-17:04:11; 26.4;0.0;0.0;0.8542848;0.8542848;0.03982575;0.0;0.0
2019-03-26-17:04:31; 26.4;0.0;0.0;0.8810364;0.8810364;0.03036628;0.0;0.0
2019-03-26-17:04:52; 26.3;0.0;0.0;0.8757362;0.8757362;0.03076324;0.0;0.0
2019-03-26-17:05:12; 26.3;0.0;0.0;1.145546;1.145546;0.02172951;0.0;0.0
2019-03-26-17:05:32; 26.3;0.0;0.0;0.9068972;0.9068972;0.05139036;0.0;0.0
2019-03-26-17:05:52; 26.3;0.0;0.0;1.119941;1.119941;0.02943853;0.0;0.0
2019-03-26-17:06:13; 26.3;0.0;0.0;0.9139013;0.9139013;0.05265648;0.0;0.0
2019-03-26-17:06:33; 26.3;0.0;0.0;1.157678;1.157678;0.04837819;0.0;0.0
2019-03-26-17:06:53; 26.3;0.0;0.0;1.061841;1.061841;0.0312927;0.0;0.0
2019-03-26-17:07:13; 26.3;0.0;0.0;1.11657;1.11657;0.03534803;0.0;0.0
2019-03-26-17:07:33; 26.3;0.0;0.0;0.7842706;0.7842706;0.05755399;0.0;0.0
2019-03-26-17:07:54; 26.3;0.0;0.0;1.058783;1.058783;0.03189571;0.0;0.0
2019-03-26-17:08:14; 26.3;0.0;0.0;0.9566234;0.9566234;0.04074792;0.0;0.0
2019-03-26-17:08:34; 26.3;0.0;0.0;0.9446247;0.9446247;0.04956224;0.0;0.0
2019-03-26-17:08:54; 26.3;0.0;0.0;0.9395953;0.9395953;0.03602954;0.0;0.0
2019-03-26-17:09:14; 26.3;0.0;0.0;1.062829;1.062829;0.03248313;0.0;0.0
2019-03-26-17:09:35; 26.3;0.0;0.0;0.823403;0.823403;0.03962235;0.0;0.0
2019-03-26-17:09:55; 26.3;0.0;0.0;0.8835726;0.8835726;0.06457013;0.0;0.0
2019-03-26-17:10:15; 26.3;0.0;0.0;0.8364328;0.8364328;0.0317824;0.0;0.0
2019-03-26-17:10:35; 26.3;0.0;0.0;0.8910486;0.8910486;0.03318656;0.0;0.0
2019-03-26-17:10:55; 26.3;0.0;0.0;0.8003757;0.8003757;0.05238166;0.0;0.0
2019-03-26-17:11:16; 26.3;0.0;0.0;0.8029468;0.8029468;0.06491117;0.0;0.0
2019-03-26-17:11:36; 26.3;0.0;0.0;0.9211843;0.9211843;0.04354431;0.0;0.0
2019-03-26-17:11:56; 26.3;0.0;0.0;0.9459464;0.9459464;0.0932783;0.0;0.0
2019-03-26-17:12:16; 26.3;0.0;0.0;0.8346806;0.8346806;0.03170849;0.0;0.0
2019-03-26-17:12:37; 26.3;0.0;0.0;0.8439988;0.8439988;0.0587138;0.0;0.0
2019-03-26-17:12:57; 26.3;0.0;0.0;0.7416612;0.7416612;0.06406411;0.0;0.0
2019-03-26-17:13:17; 26.3;0.0;0.0;0.9433854;0.9433854;0.06739338;0.0;0.0
2019-03-26-17:13:37; 26.3;0.0;0.0;0.9986795;0.9986795;0.06028529;0.0;0.0
2019-03-26-17:13:57; 26.3;0.0;0.0;0.7116007;0.7116007;0.02751603;0.0;0.0
2019-03-26-17:14:18; 26.3;0.0;0.0;0.9601424;0.9601424;0.03864009;0.0;0.0
2019-03-26-17:14:38; 26.3;0.0;0.0;1.007771;1.007771;0.02687935;0.0;0.0
2019-03-26-17:14:58; 26.3;0.0;0.0;0.9082468;0.9082468;0.05195865;0.0;0.0
2019-03-26-17:15:18; 26.3;0.0;0.0;0.796876;0.796876;0.03674267;0.0;0.0
2019-03-26-17:15:38; 26.3;0.0;0.0;0.8226611;0.8226611;0.05663604;0.0;0.0
2019-03-26-17:15:59; 26.3;0.0;0.0;1.04625;1.04625;0.03976623;0.0;0.0
2019-03-26-17:16:19; 26.3;0.0;0.0;0.9369045;0.9369045;0.04158627;0.0;0.0
2019-03-26-17:16:39; 26.3;0.0;0.0;1.024713;1.024713;0.02792935;0.0;0.0
2019-03-26-17:16:59; 26.3;0.0;0.0;1.036822;1.036822;0.05866365;0.0;0.0
2019-03-26-17:17:19; 26.3;0.0;0.0;0.8389975;0.8389975;0.05936239;0.0;0.0
2019-03-26-17:17:40; 26.3;0.0;0.0;0.8849084;0.8849084;0.03754903;0.0;0.0
2019-03-26-17:18:00; 26.3;0.0;0.0;0.9563401;0.9563401;0.05946308;0.0;0.0
2019-03-26-17:18:20; 26.3;0.0;0.0;0.8965364;0.8965364;0.04984176;0.0;0.0
2019-03-26-17:18:40; 26.2;0.0;0.0;0.8777018;0.8777018;0.06089975;0.0;0.0
2019-03-26-17:19:01; 26.2;0.0;0.0;0.8264429;0.8264429;0.06767143;0.0;0.0
2019-03-26-17:19:21; 26.2;0.0;0.0;0.7917432;0.7917432;0.05621377;0.0;0.0
2019-03-26-17:19:41; 26.2;0.0;0.0;0.7443077;0.7443077;0.04846909;0.0;0.0
2019-03-26-17:20:01; 26.2;0.0;0.0;1.049025;1.049025;0.07305336;0.0;0.0
2019-03-26-17:20:21; 26.2;0.0;0.0;1.190474;1.190474;0.0485297;0.0;0.0
2019-03-26-17:20:42; 26.2;0.0;0.0;1.041605;1.041605;0.02401891;0.0;0.0
2019-03-26-17:21:02; 26.2;0.0;0.0;0.6926635;0.6926635;0.06359523;0.0;0.0
2019-03-26-17:21:22; 26.2;0.0;0.0;0.977138;0.977138;0.0688874;0.0;0.0
2019-03-26-17:21:42; 26.2;0.0;0.0;0.8712155;0.8712155;0.05728277;0.0;0.0
2019-03-26-17:22:02; 26.2;0.0;0.0;0.9895353;0.9895353;0.05866582;0.0;0.0
2019-03-26-17:22:23; 26.2;0.0;0.0;0.7533163;0.7533163;0.06297482;0.0;0.0
2019-03-26-17:22:43; 26.2;0.0;0.0;0.9309128;0.9309128;0.07484623;0.0;0.0
2019-03-26-17:23:03; 26.2;0.0;0.0;0.8643557;0.8643557;0.02974228;0.0;0.0
2019-03-26-17:23:23; 26.2;0.0;0.0;1.049201;1.049201;0.05246327;0.0;0.0
2019-03-26-17:23:44; 26.2;0.0;0.0;0.8303157;0.8303157;0.04589839;0.0;0.0
2019-03-26-17:24:04; 26.2;0.0;0.0;0.964945;0.964945;0.06418857;0.0;0.0
2019-03-26-17:24:24; 26.2;0.0;0.0;0.833417;0.833417;0.03700433;0.0;0.0
2019-03-26-17:24:44; 26.2;0.0;0.0;0.7841838;0.7841838;0.0509578;0.0;0.0
2019-03-26-17:25:05; 26.2;0.0;0.0;0.8908756;0.8908756;0.06981837;0.0;0.0
2019-03-26-17:25:25; 26.2;0.0;0.0;0.8649774;0.8649774;0.08429086;0.0;0.0
2019-03-26-17:25:45; 26.2;0.0;0.0;1.049353;1.049353;0.06309005;0.0;0.0
2019-03-26-17:26:05; 26.2;0.0;0.0;0.672794;0.672794;0.08297415;0.0;0.0
2019-03-26-17:26:25; 26.2;0.0;0.0;1.010757;1.010757;0.03286772;0.0;0.0
2019-03-26-17:26:46; 26.2;0.0;0.0;0.9530216;0.9530216;0.03464576;0.0;0.0
2019-03-26-17:27:06; 26.2;0.0;0.0;1.016995;1.016995;0.05843791;0.0;0.0
2019-03-26-17:27:26; 26.2;0.0;0.0;0.9330701;0.9330701;0.04028157;0.0;0.0
2019-03-26-17:27:46; 26.2;0.0;0.0;0.8273351;0.8273351;0.04873824;0.0;0.0
2019-03-26-17:28:07; 26.2;0.0;0.0;0.7589003;0.7589003;0.04772981;0.0;0.0
2019-03-26-17:28:27; 26.2;0.0;0.0;0.7665609;0.7665609;0.05750976;0.0;0.0
2019-03-26-17:28:47; 26.2;0.0;0.0;0.9852684;0.9852684;0.06379607;0.0;0.0
2019-03-26-17:29:07; 26.2;0.0;0.0;0.9224778;0.9224778;0.05782008;0.0;0.0
2019-03-26-17:29:27; 26.2;0.0;0.0;0.7595653;0.7595653;0.03898271;0.0;0.0
2019-03-26-17:29:48; 26.2;0.0;0.0;0.7528262;0.7528262;0.04063737;0.0;0.0
2019-03-26-17:30:08; 26.2;0.0;0.0;0.9420354;0.9420354;0.07408406;0.0;0.0
2019-03-26-17:30:28; 26.2;0.0;0.0;1.079751;1.079751;0.03974422;0.0;0.0
2019-03-26-17:30:48; 26.2;0.0;0.0;1.16857;1.16857;0.05042425;0.0;0.0
2019-03-26-17:31:09; 26.2;0.0;0.0;0.8763621;0.8763621;0.03856107;0.0;0.0
2019-03-26-17:31:29; 26.2;0.0;0.0;0.9810576;0.9810576;0.05655382;0.0;0.0
2019-03-26-17:31:49; 26.2;0.0;0.0;1.224676;1.224676;0.05080487;0.0;0.0
2019-03-26-17:32:09; 26.2;0.0;0.0;1.106905;1.106905;0.0741167;0.0;0.0
2019-03-26-17:32:29; 26.2;0.0;0.0;0.688358;0.688358;0.05026308;0.0;0.0
2019-03-26-17:32:50; 26.2;0.0;0.0;0.7010862;0.7010862;0.05192985;0.0;0.0
2019-03-26-17:33:10; 26.2;0.0;0.0;0.8818097;0.8818097;0.04587412;0.0;0.0
2019-03-26-17:33:30; 26.2;0.0;0.0;0.9412932;0.9412932;0.04152176;0.0;0.0
2019-03-26-17:33:50; 26.2;0.0;0.0;1.104301;1.104301;0.02596466;0.0;0.0
2019-03-26-17:34:10; 26.2;0.0;0.0;1.150826;1.150826;0.07968771;0.0;0.0
2019-03-26-17:34:31; 26.2;0.0;0.0;0.98954;0.98954;0.04925121;0.0;0.0
2019-03-26-17:34:51; 26.2;0.0;0.0;0.9875085;0.9875085;0.04271047;0.0;0.0
2019-03-26-17:35:11; 26.2;0.0;0.0;0.7568418;0.7568418;0.04534341;0.0;0.0
2019-03-26-17:35:31; 26.2;0.0;0.0;0.8929942;0.8929942;0.10590624;0.0;0.0
2019-03-26-17:35:51; 26.2;0.0;0.0;0.8245778;0.8245778;0.032684;0.0;0.0
2019-03-26-17:36:12; 26.2;0.0;0.0;0.6841617;0.6841617;0.06207942;0.0;0.0
2019-03-26-17:36:32; 26.2;0.0;0.0;0.9148533;0.9148533;0.07956159;0.0;0.0
2019-03-26-17:36:52; 26.2;0.0;0.0;0.8210175;0.8210175;0.08194699;0.0;0.0
2019-03-26-17:37:12; 26.2;0.0;0.0;0.9978876;0.9978876;0.05517278;0.0;0.0
2019-03-26-17:37:32; 26.2;0.0;0.0;0.9449095;0.9449095;0.02811493;0.0;0.0
2019-03-26-17:37:53; 26.2;0.0;0.0;0.8497146;0.8497146;0.0522296;0.0;0.0
2019-03-26-17:38:13; 26.2;0.0;0.0;0.7969428;0.7969428;0.03775102;0.0;0.0
2019-03-26-17:38:33; 26.2;0.0;0.0;0.7822289;0.7822289;0.05999149;0.0;0.0
2019-03-26-17:38:53; 26.2;0.0;0.0;0.8763729;0.8763729;0.03221871;0.0;0.0
2019-03-26-17:39:14; 26.2;0.0;0.0;0.9602599;0.9602599;0.07348307;0.0;0.0
2019-03-26-17:39:34; 26.2;0.0;0.0;0.7391933;0.7391933;0.06377567;0.0;0.0
2019-03-26-17:39:54; 26.2;0.0;0.0;0.908643;0.908643;0.09305689;0.0;0.0
2019-03-26-17:40:14; 26.2;0.0;0.0;0.7796865;0.7796865;0.05430817;0.0;0.0
2019-03-26-17:40:34; 26.2;0.0;0.0;0.911232;0.911232;0.07673876;0.0;0.0
2019-03-26-17:40:55; 26.2;0.0;0.0;1.001795;1.001795;0.0807079;0.0;0.0
2019-03-26-17:41:15; 26.2;0.0;0.0;0.9751507;0.9751507;0.03095964;0.0;0.0
2019-03-26-17:41:35; 26.2;0.0;0.0;0.8797221;0.8797221;0.04479512;0.0;0.0
2019-03-26-17:41:55; 26.2;0.0;0.0;0.7690054;0.7690054;0.03216687;0.0;0.0
2019-03-26-17:42:16; 26.1;0.0;0.0;0.9311575;0.9311575;0.05384431;0.0;0.0
2019-03-26-17:42:36; 26.1;0.0;0.0;1.076941;1.076941;0.04873493;0.0;0.0
2019-03-26-17:42:56; 26.1;0.0;0.0;0.7397609;0.7397609;0.0404252;0.0;0.0
2019-03-26-17:43:16; 26.1;0.0;0.0;0.7138879;0.7138879;0.0554983;0.0;0.0
2019-03-26-17:43:36; 26.1;0.0;0.0;0.9626846;0.9626846;0.02522686;0.0;0.0
2019-03-26-17:43:57; 26.1;0.0;0.0;0.9306673;0.9306673;0.0268528;0.0;0.0
2019-03-26-17:44:17; 26.1;0.0;0.0;1.073749;1.073749;0.0304782;0.0;0.0
2019-03-26-17:44:37; 26.1;0.0;0.0;1.011522;1.011522;0.03805643;0.0;0.0
2019-03-26-17:44:57; 26.1;0.0;0.0;0.8936089;0.8936089;0.05961399;0.0;0.0
2019-03-26-17:45:17; 26.1;0.0;0.0;0.7692591;0.7692591;0.08285827;0.0;0.0
2019-03-26-17:45:38; 26.1;0.0;0.0;0.7185544;0.7185544;0.0440285;0.0;0.0
2019-03-26-17:45:58; 26.1;0.0;0.0;1.033499;1.033499;0.08410934;0.0;0.0
2019-03-26-17:46:18; 26.1;0.0;0.0;0.9260538;0.9260538;0.07081185;0.0;0.0
2019-03-26-17:46:38; 26.1;0.0;0.0;0.926598;0.926598;0.05451284;0.0;0.0
2019-03-26-17:46:59; 26.1;0.0;0.0;0.8400025;0.8400025;0.05214256;0.0;0.0
2019-03-26-17:47:19; 26.1;0.0;0.0;1.016391;1.016391;0.05597072;0.0;0.0
2019-03-26-17:47:39; 26.1;0.0;0.0;0.909691;0.909691;0.05740803;0.0;0.0
2019-03-26-17:47:59; 26.1;0.0;0.0;0.863834;0.863834;0.0386973;0.0;0.0
2019-03-26-17:48:20; 26.1;0.0;0.0;0.9090381;0.9090381;0.05066909;0.0;0.0
2019-03-26-17:48:40; 26.1;0.0;0.0;1.00076;1.00076;0.04855802;0.0;0.0
2019-03-26-17:49:00; 26.1;0.0;0.0;0.9964215;0.9964215;0.0383791;0.0;0.0
2019-03-26-17:49:20; 26.1;0.0;0.0;0.8350043;0.8350043;0.03159636;0.0;0.0
2019-03-26-17:49:40; 26.1;0.0;0.0;0.6925628;0.6925628;0.05104105;0.0;0.0
2019-03-26-17:50:01; 26.1;0.0;0.0;1.045029;1.045029;0.05453673;0.0;0.0
2019-03-26-17:50:21; 26.1;0.0;0.0;1.099323;1.099323;0.03973175;0.0;0.0
2019-03-26-17:50:41; 26.1;0.0;0.0;0.8918641;0.8918641;0.03532174;0.0;0.0
2019-03-26-17:51:01; 26.1;0.0;0.0;0.7908308;0.7908308;0.03736649;0.0;0.0
2019-03-26-17:51:21; 26.1;0.0;0.0;1.018844;1.018844;0.03975685;0.0;0.0
2019-03-26-17:51:42; 26.1;0.0;0.0;0.9145985;0.9145985;0.05369777;0.0;0.0
2019-03-26-17:52:02; 26.1;0.0;0.0;0.9930772;0.9930772;0.02951708;0.0;0.0
2019-03-26-17:52:22; 26.1;0.0;0.0;1.066186;1.066186;0.03478395;0.0;0.0
2019-03-26-17:52:42; 26.1;0.0;0.0;0.8663024;0.8663024;0.0653718;0.0;0.0
2019-03-26-17:53:02; 26.1;0.0;0.0;0.9884487;0.9884487;0.06049553;0.0;0.0
2019-03-26-17:53:23; 26.1;0.0;0.0;0.8690763;0.8690763;0.04146142;0.0;0.0
2019-03-26-17:53:43; 26.1;0.0;0.0;1.189124;1.189124;0.07481471;0.0;0.0
2019-03-26-17:54:03; 26.1;0.0;0.0;0.8675914;0.8675914;0.04226922;0.0;0.0
2019-03-26-17:54:23; 26.1;0.0;0.0;0.9652975;0.9652975;0.04966214;0.0;0.0
2019-03-26-17:54:44; 26.1;0.0;0.0;1.023336;1.023336;0.04168531;0.0;0.0
2019-03-26-17:55:04; 26.1;0.0;0.0;0.9152734;0.9152734;0.07696503;0.0;0.0
2019-03-26-17:55:24; 26.1;0.0;0.0;0.9230878;0.9230878;0.06183717;0.0;0.0
2019-03-26-17:55:44; 26.1;0.0;0.0;0.8966613;0.8966613;0.07049608;0.0;0.0
2019-03-26-17:56:04; 26.1;0.0;0.0;0.9977745;0.9977745;0.06157876;0.0;0.0
2019-03-26-17:56:25; 26.1;0.0;0.0;0.9347086;0.9347086;0.05551131;0.0;0.0
2019-03-26-17:56:45; 26.1;0.0;0.0;0.7144978;0.7144978;0.04358227;0.0;0.0
2019-03-26-17:57:05; 26.1;0.0;0.0;0.8502054;0.8502054;0.07972373;0.0;0.0
2019-03-26-17:57:25; 26.1;0.0;0.0;0.9638869;0.9638869;0.05419536;0.0;0.0
2019-03-26-17:57:46; 26.1;0.0;0.0;1.11294;1.11294;0.03448723;0.0;0.0
2019-03-26-17:58:06; 26.1;0.0;0.0;0.9456834;0.9456834;0.02813105;0.0;0.0
2019-03-26-17:58:26; 26.1;0.0;0.0;0.7307151;0.7307151;0.03163737;0.0;0.0
2019-03-26-17:58:46; 26.1;0.0;0.0;0.9729103;0.9729103;0.04872284;0.0;0.0
2019-03-26-17:59:06; 26.1;0.0;0.0;0.8916276;0.8916276;0.06703788;0.0;0.0
2019-03-26-17:59:27; 26.1;0.0;0.0;1.002355;1.002355;0.02307397;0.0;0.0
